time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_equalize_cost,air_post_process_cost,air_deferred_airs_cost,air_hotspot_count,air_network_count,air_delta_count,air_deferred_airs_count,air_high_pressure_turfs,air_low_pressure_turfs,air_gasmix_count,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1133,2,0,0.948087,1.47098,0.719399,1.30676,1,1.11573,0,1.16404,0.00528134,0,0.707518,0,0.400575,2.06581e-014,0.00426914,0,36,117,0,166,37,0.787357,2100,0.0088479,2100,0.775779,2100,0.002561,2100,0.484973,4081,0.0011139,4081,0.0045355,299,0.0022271,511,0.476529,4081,0.0094713,4081,0.0056451,4032,0.0028116,34,0.0004258,25,0.0015924,4048,0.403827,4081,0.0108168,4081,0.0377107,4081,0.0012132,4081,0.0005417,4081,0.0390342,4081,0.0356123,4081,0.323575,4032,1170859,4081
1233,2,0,0.663661,1.30952,0.778411,1.21535,1,1.01547,0,1.42873,0.00582464,0,0.910629,0,0.0116552,2.38171e-016,0.00490722,0,36,117,0,154,37,0.904962,2300,0.0091022,2300,0.892854,2300,0.0028196,2300,0.572828,4481,0.0012195,4481,0.004864,325,0.0024868,561,0.563644,4481,0.0104624,4481,0.0063678,4432,0.0028116,34,0.0004258,25,0.0017529,4448,0.484582,4481,0.0111685,4481,0.0414116,4481,0.0013387,4481,0.0005838,4481,0.0468914,4481,0.0405811,4481,0.390488,4432,1403459,4481
1333,2,0,0.464562,1.14053,0.814622,1.17373,1,1.06904,0,1.16193,0.00573571,0,0.699298,0,0.19367,2.74593e-018,0.00486297,0,36,117,0,151,37,1.02481,2500,0.0093522,2500,1.01218,2500,0.0030773,2500,0.663278,4881,0.0013238,4881,0.0051609,349,0.0026811,611,0.653455,4881,0.0114602,4881,0.0070131,4832,0.0028116,34,0.0004258,25,0.0019115,4848,0.568004,4881,0.0115183,4881,0.0451841,4881,0.0014839,4881,0.0006237,4881,0.0546543,4881,0.0459143,4881,0.459771,4832,1636059,4881
1433,2,6,2.12519,1.33746,0.866906,1.82303,2,0.833568,0,1.15283,0.00578431,0,0.685776,0,0.00223287,3.16584e-020,0.00604987,0,36,117,0,151,37,1.15036,2700,0.0096268,2700,1.13718,2700,0.0033318,2700,0.758305,5281,0.0014283,5281,0.0059246,377,0.0031571,661,0.747097,5281,0.0125063,5281,0.0076543,5232,0.0034028,35,0.0004258,25,0.0020794,5247,0.651526,5281,0.014757,5281,0.049132,5281,0.0016029,5281,0.000685,5281,0.0629859,5281,0.0510708,5281,0.528663,5232,1879717,5281
1533,2,0,1.48764,1.3675,0.916965,1.54186,1,0.955249,0,1.21594,0.004629,0,0.748797,0,0.200026,3.64997e-022,0.00511624,0,36,117,0,146,37,1.30116,2900,0.0098716,2900,1.28748,2900,0.003575,2900,0.879862,5681,0.0015295,5681,0.0073061,432,0.003364,711,0.866922,5681,0.0134434,5681,0.0081869,5632,0.0034076,37,0.0004597,29,0.0022179,5622,0.759868,5681,0.0197813,5681,0.0534282,5681,0.001721,5681,0.000817,5681,0.0763154,5681,0.0576941,5681,0.615468,5632,2298068,5681
1633,2,0,1.04134,1.30227,0.955495,1.58369,1,0.945526,0,1.09251,0.00384379,0,0.667076,0,0.163861,4.20813e-024,0.0039095,0,36,117,0,142,37,1.46334,3100,0.0101686,3100,1.44912,3100,0.0038051,3100,1.01478,6081,0.0016357,6081,0.0111054,517,0.0037239,761,0.997531,6081,0.0143107,6081,0.0086887,6032,0.0040231,40,0.0005316,31,0.0023919,6015,0.872746,6081,0.0296558,6081,0.0575885,6081,0.0021945,6081,0.0015059,6081,0.0899239,6081,0.0657594,6081,0.705299,6032,2711986,6081
1733,2,0,0.728941,1.1876,0.978706,1.73179,1,1.02221,0,1.12439,0.00513684,0,0.661457,0,0.195444,4.85164e-026,0.00558067,0,36,117,0,135,37,1.64606,3300,0.010462,3300,1.63128,3300,0.0040534,3300,1.16728,6481,0.0017374,6481,0.0133579,568,0.0040172,811,1.14734,6481,0.0152602,6481,0.0092641,6432,0.0045224,44,0.0005738,35,0.0025627,6410,1.00663,6481,0.0377589,6481,0.0618227,6481,0.0024887,6481,0.002215,6481,0.107389,6481,0.0807855,6481,0.805091,6432,3135939,6481
1833,2,0,0.510259,1.05213,0.986048,1.55482,1,0.636175,0,1.10471,0.00429519,0,0.654497,0,0.145398,5.59357e-028,0.00389443,0,36,117,0,132,37,1.81434,3500,0.0107456,3500,1.79901,3500,0.0042966,3500,1.30565,6881,0.0018578,6881,0.0148452,616,0.0044347,861,1.28362,6881,0.0161819,6881,0.0098109,6832,0.0046086,45,0.0006265,39,0.0027139,6809,1.13047,6881,0.0432244,6881,0.0660829,6881,0.0027287,6881,0.0026246,6881,0.124621,6881,0.0954824,6881,0.895395,6832,3549930,6881
1933,2,0,0.357181,0.913142,0.978758,1.60006,1,0.703288,0,1.06804,0.0045282,0,0.644411,0,0.176975,6.44894e-030,0.00399943,0,36,115,0,130,37,1.98826,3700,0.0110207,3700,1.9723,3700,0.0046383,3700,1.44857,7281,0.0019611,7281,0.0158217,655,0.0046797,911,1.42517,7281,0.0171811,7281,0.0103613,7232,0.0046442,46,0.0006446,41,0.0028755,7208,1.26038,7281,0.0479827,7281,0.0703063,7281,0.0029855,7281,0.0029562,7281,0.142685,7281,0.110609,7281,0.99046,7232,3961285,7281
2033,2,0,0.250027,0.780519,0.958934,1.91358,1,1.01715,0,1.21873,0.0051371,0,0.722549,0,0.187156,7.43513e-032,0.00616171,0,36,116,0,127,37,2.16413,3900,0.0112835,3900,2.14762,3900,0.0049183,3900,1.59303,7681,0.0020654,7681,0.017463,701,0.005014,961,1.5675,7681,0.0181025,7681,0.0110577,7632,0.005069,49,0.0007071,45,0.003024,7605,1.38877,7681,0.0541863,7681,0.0747944,7681,0.0032623,7681,0.0033753,7681,0.160591,7681,0.124943,7681,1.08494,7632,4381356,7681
2133,2,0,0.175019,0.659419,0.928982,1.45709,1,0.934471,0,1.08122,0.00423772,0,0.735233,0,0.0195045,8.57213e-034,0.00433914,0,36,108,0,128,37,2.32837,4100,0.0115483,4100,2.31134,4100,0.0051546,4100,1.7284,8081,0.0021665,8081,0.0190225,743,0.0053596,1011,1.70083,8081,0.019,8081,0.0115786,8032,0.0053022,52,0.0007565,49,0.0031706,8002,1.51077,8081,0.0586624,8081,0.078863,8081,0.0035104,8081,0.0037759,8081,0.178103,8081,0.139717,8081,1.17284,8032,4785058,8081
2233,2,0,0.122513,0.552038,0.891288,1.44629,1,0.640243,0,1.0044,0.00490142,0,0.698509,0,0.000224872,9.88299e-036,0.00589724,0,36,108,0,124,37,2.48303,4300,0.0118418,4300,2.46544,4300,0.0053945,4300,1.85426,8481,0.0022865,8481,0.0206657,798,0.0055882,1061,1.82465,8481,0.0199101,8481,0.0121439,8432,0.0053022,52,0.0009251,55,0.0033222,8402,1.62385,8481,0.0629163,8481,0.0828632,8481,0.0037343,8481,0.0039366,8481,0.195621,8481,0.154748,8481,1.25185,8432,5167434,8481
2333,2,0,0.0857592,0.458782,0.848037,1.73515,4,1.1343,0,0.709537,0.00568353,0,0.790478,0,0.150543,1.13943e-037,0.00474731,0,36,117,0,128,37,2.66308,4500,0.0121327,4500,2.64495,4500,0.0056366,4500,2.00601,8881,0.0023845,8881,0.0254306,918,0.0058299,1111,1.97126,8881,0.0207789,8881,0.0126767,8832,0.0058334,54,0.000991,61,0.0034628,8792,1.75079,8881,0.0755185,8881,0.0864427,8881,0.0039515,8881,0.0047124,8881,0.21395,8881,0.169874,8881,1.34405,8832,5584918,8881
2433,2,0,0.0600315,0.379032,0.801137,1.94004,4,0.697448,0,0.616348,0.00601561,0,0.767164,0,0.0436787,0.0475725,0.0047854,0,36,116,0,128,37,2.85477,4700,0.0125008,4700,2.83598,4700,0.0059046,4700,2.16738,9281,0.0025191,9281,0.0309866,1062,0.0060497,1161,2.12667,9281,0.0217315,9281,0.0134172,9232,0.0059247,55,0.0010029,63,0.0036142,9166,1.88789,9281,0.0868383,9281,0.0904555,9281,0.004215,9281,0.0049805,9281,0.233765,9281,0.186779,9281,1.44308,9232,6011074,9281
2533,2,0,0.042022,0.31163,0.752186,1.90766,1,0.968359,0,1.33895,0.00476262,0,1.17589,0,0.0824236,0.000548474,0.00664475,0,36,108,0,124,37,3.04079,4900,0.0127923,4900,3.02138,4900,0.0062178,4900,2.32382,9681,0.0026188,9681,0.034659,1145,0.0063566,1211,2.27899,9681,0.0226042,9681,0.0139372,9632,0.006303,59,0.0010101,64,0.003761,9549,2.0249,9681,0.0949097,9681,0.0945801,9681,0.0044507,9681,0.0055953,9681,0.252687,9681,0.203848,9681,1.54251,9632,6437406,9681
2633,2,0,0.0294154,0.255187,0.702486,1.55748,1,1.11766,0,0.748759,0.00513261,0,0.761255,0,0.0224251,0.0655423,0.00457439,0,36,14,0,124,37,3.21014,5100,0.013104,5100,3.19016,5100,0.0064673,5100,2.46405,10081,0.002737,10081,0.0381061,1243,0.0066109,1261,2.41535,10081,0.0235061,10081,0.0144928,10032,0.0064487,60,0.0010318,66,0.0039127,9933,2.14711,10081,0.102378,10081,0.0986515,10081,0.0046944,10081,0.0058556,10081,0.271195,10081,0.221848,10081,1.62674,10032,6837937,10081
2733,2,0,0.0205908,0.208268,0.653064,1.9873,1,0.76299,0,0.708609,0.00470042,0,0.745428,0,0.000258544,0.000755652,0.00538209,0,36,14,0,124,37,3.38976,5300,0.0133937,5300,3.36923,5300,0.0067109,5300,2.61566,10481,0.0028371,10481,0.0422227,1338,0.0069793,1311,2.56233,10481,0.0244444,10481,0.0150194,10432,0.0068963,62,0.0011237,74,0.0040595,10331,2.27155,10481,0.117541,10481,0.102721,10481,0.0049524,10481,0.0064526,10481,0.289567,10481,0.239797,10481,1.71346,10432,7251675,10481
2833,2,0,0.0144135,0.169497,0.604708,1.66498,1,1.05275,0,0.637352,0.0050763,0,0.729172,0,0.0794164,8.71207e-006,0.00433025,0,36,14,0,125,37,3.57097,5500,0.0136611,5500,3.54992,5500,0.0069497,5500,2.76818,10881,0.0029352,10881,0.0456866,1423,0.00725,1361,2.71097,10881,0.0253348,10881,0.015491,10832,0.0070763,64,0.0011237,74,0.0042079,10729,2.40581,10881,0.125781,10881,0.106243,10881,0.0051703,10881,0.0068844,10881,0.311111,10881,0.257942,10881,1.80628,10832,7703442,10881
2933,2,0,0.0100895,0.137616,0.557998,2.01203,1,0.908438,0,0.653922,0.00513704,0,0.775835,0,0.0428587,1.00443e-007,0.00484974,0,36,14,0,124,37,3.76723,5700,0.0140098,5700,3.74555,5700,0.0072146,5700,2.93489,11281,0.003058,11281,0.0501159,1507,0.0075664,1411,2.87277,11281,0.0262973,11281,0.0159736,11232,0.0074218,67,0.001239,85,0.0043484,11108,2.54883,11281,0.137499,11281,0.110107,11281,0.0054179,11281,0.0074471,11281,0.333006,11281,0.277202,11281,1.90649,11232,8138414,11281
3033,2,0,0.00706264,0.111505,0.513349,1.85469,1,0.725791,0,0.39083,0.00481015,0,0.667518,0,0.0273222,0.170995,0.00391681,0,36,14,0,126,37,3.95732,5900,0.0143075,5900,3.93506,5900,0.0074715,5900,3.09571,11681,0.003161,11681,0.0535744,1598,0.0078355,1461,3.02971,11681,0.0271805,11681,0.0164409,11632,0.0077978,71,0.0012685,89,0.0044969,11498,2.69041,11681,0.145837,11681,0.114075,11681,0.0056505,11681,0.008065,11681,0.354668,11681,0.296007,11681,2.00599,11632,8583291,11681
3133,2,0,0.00494385,0.0901927,0.471033,1.84755,1,0.970645,0,0.386828,0.00540075,0,0.698181,0,0.00770091,0.00197144,0.0046188,0,36,14,0,122,37,4.15524,6100,0.014613,6100,4.1324,6100,0.0077356,6100,3.26299,12081,0.0032702,12081,0.0576317,1697,0.0081894,1511,3.19243,12081,0.0281051,12081,0.0169699,12032,0.0082639,75,0.0012685,89,0.0046442,11888,2.83576,12081,0.156,12081,0.118087,12081,0.0058889,12081,0.0086578,12081,0.37773,12081,0.314668,12081,2.10791,12032,9046122,12081
3233,2,0,0.00346069,0.0728463,0.431215,2.24948,4,1.01993,0,0.371773,0.00494748,0,0.664952,0,0.128089,2.27292e-005,0.00398296,0,36,14,0,123,37,4.35121,6300,0.0149168,6300,4.32779,6300,0.007988,6300,3.43059,12481,0.0033785,12481,0.062103,1805,0.0084656,1561,3.35513,12481,0.0289921,12481,0.0174682,12432,0.0088736,79,0.0013136,93,0.0047921,12278,2.97823,12481,0.168852,12481,0.122061,12481,0.0061273,12481,0.0092872,12481,0.399719,12481,0.333253,12481,2.20828,12432,9475826,12481
3333,2,0,0.00242249,0.0587615,0.393969,1.89367,1,0.8217,0,0.431166,0.00464449,0,0.715231,0,0.132257,2.6205e-007,0.00495096,0,36,14,0,122,37,4.53385,6500,0.0152122,6500,4.50988,6500,0.0082334,6500,3.58522,12881,0.0034765,12881,0.0652746,1879,0.008738,1611,3.50618,12881,0.0298971,12881,0.0180167,12832,0.0092082,81,0.0013612,99,0.0049404,12676,3.11284,12881,0.178462,12881,0.125785,12881,0.006372,12881,0.0098579,12881,0.422993,12881,0.352169,12881,2.29905,12832,9916363,12881
3433,2,1,0.301696,0.107348,0.365307,1.81477,1,0.913159,0,0.286173,0.00503506,0,0.691582,0,0.0283684,3.02123e-009,0.00457372,0,36,14,0,122,37,4.73852,6700,0.0155438,6700,4.71394,6700,0.0084978,6700,3.75885,13281,0.0035912,13281,0.0703663,1996,0.0091527,1661,3.67414,13281,0.0308319,13281,0.0185242,13232,0.0095623,85,0.0014204,105,0.0051392,13066,3.25806,13281,0.192933,13281,0.130362,13281,0.0066434,13281,0.0109146,13281,0.447209,13281,0.37137,13281,2.39921,13232,10377703,13281
3533,2,0,0.211187,0.128116,0.341588,1.81266,1,0.853895,0,0.271771,0.00478662,0,0.684041,0,0.0583854,3.48324e-011,0.00535577,0,36,14,0,126,37,4.91694,6900,0.0158785,6900,4.89175,6900,0.0087434,6900,3.90803,13681,0.0037048,13681,0.0726154,2064,0.0094311,1711,3.82064,13681,0.0317012,13681,0.0190101,13632,0.0096776,86,0.0014462,107,0.0052865,13449,3.39158,13681,0.199564,13681,0.134372,13681,0.0069074,13681,0.0109999,13681,0.470099,13681,0.390843,13681,2.48857,13632,10816415,13681
3633,2,0,0.147831,0.132059,0.320635,1.6824,3,1.09005,0,0.228184,0.00479079,0,0.714591,0,0.000673138,4.0159e-013,0.00429727,0,36,116,0,126,37,5.08982,7100,0.0161503,7100,5.0641,7100,0.0089856,7100,4.05255,14081,0.0038308,14081,0.0759794,2153,0.0096144,1761,3.96144,14081,0.0325426,14081,0.019488,14032,0.0096776,86,0.0014462,107,0.0054259,13823,3.52042,14081,0.205847,14081,0.137945,14081,0.0071285,14081,0.0110905,14081,0.492493,14081,0.410006,14081,2.57412,14032,11248144,14081
3733,2,0,0.103482,0.126344,0.301206,1.86152,1,0.788968,0,0.554487,0.00472946,0,0.715051,0,7.76075e-006,4.63002e-015,0.00410056,0,36,14,0,122,37,5.27192,7300,0.0164083,7300,5.24569,7300,0.0092238,7300,4.20622,14481,0.0039532,14481,0.0801594,2254,0.0098563,1811,4.11052,14481,0.0335293,14481,0.0199889,14432,0.0096776,86,0.0014574,109,0.0055746,14211,3.65377,14481,0.214978,14481,0.141926,14481,0.0074459,14481,0.0113033,14481,0.514399,14481,0.428964,14481,2.6649,14432,11695056,14481
3833,2,0,0.0724372,0.115562,0.282642,1.72991,4,1.1148,0,0.533667,0.00448141,0,0.725187,0,0.0524289,5.33805e-017,0.00455103,0,36,14,0,122,37,5.45146,7500,0.0167113,7500,5.42467,7500,0.0094655,7500,4.3568,14881,0.004062,14881,0.0836338,2352,0.010078,1861,4.25726,14881,0.0343818,14881,0.0204604,14832,0.0096776,86,0.0014796,111,0.0057124,14593,3.78511,14881,0.224358,14881,0.145606,14881,0.0076855,14881,0.0115808,14881,0.535958,14881,0.448959,14881,2.7531,14832,12142780,14881
3933,2,0,0.050706,0.102591,0.264637,2.15231,4,1.05715,0,0.37809,0.00732931,0,0.744292,0,0.000604464,0.2,0.00414232,0,36,14,0,122,37,5.64195,7700,0.0170403,7700,5.61454,7700,0.0097425,7700,4.51808,15281,0.0042507,15281,0.0883767,2482,0.0103157,1911,4.41333,15281,0.0352527,15281,0.0209602,15232,0.0096776,86,0.0015345,117,0.0058551,14977,3.9211,15281,0.237999,15281,0.149521,15281,0.0079393,15281,0.0118777,15281,0.558738,15281,0.46823,15281,2.8456,15232,12592922,15281
4033,2,0,0.0354942,0.0891717,0.24709,2.11164,2,1.1097,0,0.179918,0.00564769,0,0.747434,0,0.0285187,0.00793534,0.00420785,0,36,7,0,124,37,5.85101,7900,0.0173186,7900,5.82304,7900,0.0100021,7900,4.69658,15681,0.0043807,15681,0.0924328,2581,0.0105771,1961,4.58733,15681,0.0361634,15681,0.0215004,15632,0.0101605,87,0.0015345,117,0.0060034,15350,4.0772,15681,0.248719,15681,0.153697,15681,0.0082027,15681,0.0121823,15681,0.583006,15681,0.489507,15681,2.95432,15632,13086020,15681
4133,2,0,0.0248459,0.0763065,0.230012,2.00733,1,1.1201,0,0.123071,0.0047207,0,0.753419,0,0.0553581,9.14883e-005,0.00404727,0,36,14,0,120,37,6.07114,8100,0.0176191,8100,6.04256,8100,0.0102987,8100,4.88475,16081,0.0045039,16081,0.0981866,2715,0.0108197,2011,4.76933,16081,0.0371455,16081,0.0220961,16032,0.0101605,87,0.0015345,117,0.0061551,15734,4.2396,16081,0.261258,16081,0.158121,16081,0.0084772,16081,0.0124036,16081,0.608922,16081,0.511026,16081,3.06756,16032,13587820,16081
4233,2,0,0.0173922,0.0645237,0.213463,2.17471,1,1.09775,0,0.111211,0.00529139,0,0.721904,0,0.0178181,1.05479e-006,0.00411024,0,36,14,0,120,37,6.28463,8300,0.0179253,8300,6.25546,8300,0.0105621,8300,5.06627,16481,0.0046089,16481,0.102218,2804,0.0111173,2061,4.94636,16481,0.0380767,16481,0.0226773,16432,0.0108306,91,0.0016038,121,0.0063185,16122,4.39719,16481,0.272668,16481,0.162364,16481,0.0087561,16481,0.0131513,16481,0.634233,16481,0.531248,16481,3.17757,16432,14105537,16481
4333,2,0,0.0121745,0.0540538,0.197522,1.94165,1,1.09483,0,0.109577,0.00507341,0,0.658005,0,0.33285,0.0335545,0.00401353,0,36,16,0,120,37,6.47874,8500,0.0182404,8500,6.44899,8500,0.0108069,8500,5.23222,16881,0.0047073,16881,0.106792,2899,0.0114911,2111,5.10723,16881,0.0389203,16881,0.0231664,16832,0.0111007,95,0.0016506,125,0.0064553,16503,4.53847,16881,0.284966,16881,0.166392,16881,0.008993,16881,0.014089,16881,0.657348,16881,0.549905,16881,3.27527,16832,14580197,16881
4433,2,0,0.00852216,0.0449475,0.182265,1.55564,4,1.06519,0,0.137281,0.00479785,0,0.724395,0,0.00744038,0.000386857,0.0041114,0,36,14,0,120,37,6.66082,8700,0.0185389,8700,6.63051,8700,0.0110598,8700,5.38516,17281,0.0048183,17281,0.111635,2998,0.0118043,2161,5.25485,17281,0.0398139,17281,0.0236295,17232,0.0115034,99,0.0016644,127,0.0066273,16894,4.66795,17281,0.29581,17281,0.170233,17281,0.0092341,17281,0.0150362,17281,0.680345,17281,0.569063,17281,3.36101,17232,14990055,17281
4533,2,0,0.00596551,0.0371511,0.167753,1.87605,1,0.923039,0,0.134393,0.0052495,0,0.701374,0,0.00747169,0.00563396,0.00396102,0,36,14,0,120,37,6.83606,8900,0.0188593,8900,6.80517,8900,0.0112971,8900,5.53279,17681,0.0049217,17681,0.115555,3079,0.0121034,2211,5.39812,17681,0.0406766,17681,0.0240804,17632,0.0120688,102,0.0018438,135,0.0067676,17285,4.79257,17681,0.307326,17681,0.173943,17681,0.0094652,17681,0.015745,17681,0.70311,17681,0.588079,17681,3.44235,17632,15387884,17681
4633,2,0,0.00417586,0.0305561,0.154034,1.80546,1,1.00244,0,0.097858,0.00504058,0,0.700637,0,0.128086,0.0524938,0.00394424,0,36,14,0,120,37,7.03822,9100,0.0192216,9100,7.00668,9100,0.0115657,9100,5.70529,18081,0.0050328,18081,0.121069,3193,0.0124749,2261,5.56458,18081,0.0415853,18081,0.0245799,18032,0.0126794,107,0.0018939,139,0.0069616,17668,4.93884,18081,0.319425,18081,0.178043,18081,0.0097128,18081,0.0169177,18081,0.727667,18081,0.607821,18081,3.54274,18032,15819678,18081
