time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_equalize_cost,air_post_process_cost,air_deferred_airs_cost,air_hotspot_count,air_network_count,air_delta_count,air_deferred_airs_count,air_high_pressure_turfs,air_low_pressure_turfs,air_gasmix_count,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
110.5,0,0,0,0,0,0.068512,3,0,0,0,0,0,0,0,0,0,,0,49,0,0,0,0,0.0026419,109,0.0024697,109,2.96e-005,109,0.0001313,109
210,0,56.7839,17.0352,3.40704,0.340704,0.029891,1,0.806644,0.011259,0.362981,0.00590584,0,0.965534,0,0.237846,0.126349,0.00475953,0,51,8,0,14,0,0.0044654,308,0.0031453,308,0.0008624,308,0.0004198,308,0.0003599,42,1.79e-005,42,3.7e-006,3,2.42e-005,6,0.000296,42,4.81e-005,42,2.4e-005,42,6.72e-005,42,2.69e-005,42,3.97e-005,42,5.12e-005,42,6e-006,42,2.81e-005,42,9e-006,42,0,42
310,0,4,13.1246,5.35055,0.841689,0.0302794,1,0.899751,0.000129808,0.0830636,0.00510916,0,0.871003,0,0.00274218,0.00145671,0.00402515,0,51,8,0,11,0,0.0070355,508,0.0033925,508,0.0028727,508,0.0007142,508,0.0018445,225,8.62e-005,225,1.34e-005,15,0.0001082,29,0.0015717,225,0.0002423,225,0.0001251,225,0.0003694,225,0.0001495,225,0.0002109,225,0.0002688,225,3.06e-005,225,0.000156,225,4.81e-005,225,0,225
410,1,2,9.78724,6.23789,1.38131,0.334218,1,0.616814,1.49658e-006,0.0774314,0.00428003,0,0.787971,0,3.16152e-005,1.67947e-005,0.0037448,0,51,8,0,11,0,0.0204769,708,0.003649,708,0.0157846,708,0.0009689,708,0.0064331,425,0.0001625,425,0.0004329,30,0.0002217,54,0.005492,425,0.0006042,425,0.0001465,66,0.0006293,2,0.0002479,423,0.0015798,425,0.0003205,425,0.0011278,425,0.0004475,425,5.7e-005,425,0.0003487,425,0.000499,425,0.0004324,66,1848,425
510,1,0,6.85107,6.36053,1.87923,0.36657,1,0.572313,1.72544e-008,0.0783289,0.00523513,0,0.843854,0,3.64499e-007,1.9363e-007,0.00380177,0,51,8,0,11,0,0.053645,908,0.0038799,908,0.0484849,908,0.0011886,908,0.0140758,625,0.000236,625,0.0005591,43,0.000309,79,0.0127986,625,0.0012911,625,0.000599,266,0.0006293,2,0.0003608,623,0.0046749,625,0.0004911,625,0.0036482,625,0.0005289,625,8.75e-005,625,0.0006979,625,0.0017977,625,0.0017521,266,7448,625
610,1,0,4.79575,6.04757,2.29606,0.359919,1,0.63115,1.9893e-010,0.076709,0.00455227,0,0.838727,0,4.20239e-009,2.2324e-009,0.0037401,0,51,8,0,11,0,0.0874788,1108,0.0041185,1108,0.0818258,1108,0.0014268,1108,0.0218113,825,0.0003128,825,0.0006557,55,0.0003935,104,0.0202261,825,0.0019878,825,0.0010633,466,0.0006293,2,0.0004739,823,0.0077773,825,0.0006503,825,0.0062622,825,0.0006151,825,0.0001236,825,0.0010437,825,0.0030841,825,0.0030951,466,13048,825
710,1,0,3.35702,5.50946,2.6174,0.30402,1,0.597014,2.2935e-012,0.0782234,0.00450345,0,0.838772,0,4.84502e-011,2.57378e-011,0.00361677,0,51,8,0,11,0,0.118872,1308,0.004343,1308,0.112771,1308,0.0016347,1308,0.0291425,1025,0.0003871,1025,0.000884,69,0.0004811,129,0.0271174,1025,0.0026309,1025,0.001496,666,0.0006293,2,0.0005856,1023,0.0107962,1025,0.0008085,1025,0.0085306,1025,0.0006974,1025,0.0001538,1025,0.0013797,1025,0.0044017,1025,0.0043393,666,19052,1025
810,1,0,2.34992,4.87755,2.84342,0.318082,1,0.762745,2.64423e-014,0.0756975,0.00464163,0,0.777588,0,5.58593e-013,2.96737e-013,0.00364492,0,51,8,0,11,0,0.150658,1508,0.0046256,1508,0.144051,1508,0.0018404,1508,0.0365871,1225,0.0004629,1225,0.0010461,82,0.0005656,154,0.0341934,1225,0.0032793,1225,0.0019526,866,0.0006293,2,0.000695,1223,0.013926,1225,0.0009627,1225,0.0108316,1225,0.0007972,1225,0.0001853,1225,0.0017166,1225,0.0058202,1225,0.0055887,866,25452,1225
910,1,0,1.64494,4.23103,2.98218,0.30292,1,0.562128,3.04859e-016,0.0764579,0.00441974,0,0.802756,0,6.44015e-015,3.42114e-015,0.00374038,0,51,8,0,11,0,0.18164,1708,0.0048445,1708,0.174599,1708,0.0020395,1708,0.0437962,1425,0.0005316,1425,0.0011663,96,0.0006436,179,0.0410896,1425,0.0039135,1425,0.0023826,1066,0.0006293,2,0.0008007,1423,0.0170053,1425,0.0011116,1425,0.0130821,1425,0.000873,1425,0.0002151,1425,0.002046,1425,0.0072026,1425,0.0068314,1066,31852,1425
1010,1,0,1.15146,3.61511,3.04547,0.335672,1,0.562966,3.51479e-018,0.0830331,0.00528362,0,0.893116,0,7.42498e-017,3.94431e-017,0.00427505,0,51,8,0,11,0,0.213088,1908,0.0050799,1908,0.205583,1908,0.0022519,1908,0.0512348,1625,0.0005998,1625,0.001307,110,0.0007246,204,0.048191,1625,0.0045731,1625,0.0028244,1266,0.0006293,2,0.000911,1623,0.0201303,1625,0.001271,1625,0.0154339,1625,0.0009513,1625,0.000244,1625,0.0023819,1625,0.0086088,1625,0.0080909,1266,38252,1625
1110,1,1,1.10602,3.1133,3.05226,0.301284,1,0.585305,4.05228e-020,0.081665,0.00552612,0,0.801952,0,8.56043e-019,4.54748e-019,0.00435001,0,51,8,0,11,0,0.245792,2108,0.0053242,2108,0.237818,2108,0.0024598,2108,0.0587979,1825,0.0006696,1825,0.001498,127,0.0008067,229,0.055363,1825,0.0052429,1825,0.0032688,1466,0.0006293,2,0.0010226,1823,0.0232931,1825,0.0014342,1825,0.0177984,1825,0.0010306,1825,0.0002739,1825,0.0027547,1825,0.0099968,1825,0.009363,1466,44652,1825
1210,1,0,0.774215,2.64548,3.01158,0.342145,1,0.5724,4.67196e-022,0.0841909,0.00516918,0,0.829975,0,9.8695e-021,5.24289e-021,0.00423095,0,51,8,0,11,0,0.276284,2308,0.0055544,2308,0.267848,2308,0.002674,2308,0.0659046,2025,0.0007406,2025,0.0016094,139,0.0008843,254,0.0621631,2025,0.0058767,2025,0.0036922,1666,0.0006293,2,0.001133,2023,0.0263369,2025,0.0015754,2025,0.019995,2025,0.0011084,2025,0.0003054,2025,0.0030902,2025,0.0113723,2025,0.0105762,1666,51052,2025
1310,1,0,0.54195,2.22477,2.9329,0.373396,1,0.562889,5.3864e-024,0.0743832,0.00442556,0,0.746186,0,1.13788e-022,6.04465e-023,0.00382443,0,51,8,0,11,0,0.308533,2508,0.0057953,2508,0.299636,2508,0.002878,2508,0.0735046,2225,0.0008115,2225,0.0018821,154,0.0009658,279,0.0692902,2225,0.0065435,2225,0.0041294,1866,0.0006293,2,0.0012496,2223,0.02951,2225,0.0017376,2225,0.0223098,2225,0.0011891,2225,0.0003348,2225,0.0034347,2225,0.0127924,2225,0.0118621,1866,57452,2225
1410,1,0,0.379365,1.85569,2.82518,0.280345,1,0.915265,6.2101e-026,0.082387,0.00554622,0,0.872327,0,1.31188e-024,6.96901e-025,0.00419567,0,51,8,0,11,0,0.338084,2708,0.006008,2708,0.328762,2708,0.0030722,2708,0.0805965,2425,0.0008786,2425,0.0021091,168,0.0010427,304,0.0759626,2425,0.0071405,2425,0.0045507,2066,0.0006293,2,0.0013531,2423,0.0324496,2425,0.0018842,2425,0.0245315,2425,0.0012653,2425,0.0003658,2425,0.0037478,2425,0.0140918,2425,0.0130722,2066,63852,2425
1510,1,0,0.265556,1.53767,2.69643,0.296591,1,0.576409,7.15976e-028,0.0867664,0.00534933,0,0.911134,0,1.5125e-026,8.03472e-027,0.00433636,0,51,8,0,11,0,0.368076,2908,0.006232,2908,0.358307,2908,0.0032727,2908,0.0876537,2625,0.0009496,2625,0.0022932,182,0.0011232,329,0.0826363,2625,0.0077506,2625,0.0049542,2266,0.0006293,2,0.0014608,2623,0.0354156,2625,0.0020278,2625,0.0267288,2625,0.001342,2625,0.0003962,2625,0.0040651,2625,0.0154189,2625,0.014275,2266,70252,2625
1610,1,0,0.185889,1.26731,2.55351,0.309892,1,0.566942,8.25465e-030,0.0851867,0.005238,0,0.853857,0,1.74379e-028,9.2634e-029,0.00428427,0,51,8,0,11,0,0.3991,3108,0.0064593,3108,0.38887,3108,0.0034902,3108,0.0949749,2825,0.001021,2825,0.0025229,200,0.0012238,354,0.0895101,2825,0.008379,2825,0.0053869,2466,0.0006293,2,0.0015772,2823,0.0384746,2825,0.002176,2825,0.0289614,2825,0.001421,2825,0.0004278,2825,0.0043936,2825,0.0167789,2825,0.0155213,2466,76652,2825
1710,1,0,0.130122,1.03987,2.40215,0.300265,1,0.564426,9.51697e-032,0.0885257,0.00521074,0,0.980671,0,2.01046e-030,1.068e-030,0.0053009,0,51,7,0,11,0,0.430382,3308,0.0066906,3308,0.419698,3308,0.0036959,3308,0.102317,3025,0.0010883,3025,0.0027451,218,0.0013078,379,0.0964319,3025,0.0090164,3025,0.0058148,2666,0.0006293,2,0.0016853,3023,0.0415668,3025,0.0023263,3025,0.0312103,3025,0.0015001,3025,0.0004592,3025,0.0047307,3025,0.0181552,3025,0.0167766,2666,83052,3025
1810,1,0,0.0910856,0.850115,2.24695,0.29413,1,0.706549,1.09723e-033,0.069094,0.00504387,0,0.777957,0,2.3179e-032,1.23132e-032,0.0038382,0,51,7,0,11,0,0.460059,3508,0.0069099,3508,0.448949,3508,0.0038867,3508,0.10916,3225,0.00115,3225,0.0028775,232,0.0014283,404,0.102915,3225,0.0096273,3225,0.0062222,2866,0.0006293,2,0.0017906,3223,0.0443388,3225,0.0024792,3225,0.0333949,3225,0.0015784,3225,0.0004877,3225,0.0050372,3225,0.019327,3225,0.0179544,2866,88780,3225
1910,1,0,0.0637599,0.692844,2.09154,0.298757,1,0.580833,1.26502e-035,0.0792231,0.00403525,0,0.90404,0,2.67236e-034,1.41961e-034,0.00446465,0,51,7,0,11,0,0.489166,3708,0.0071287,3708,0.477625,3708,0.0040823,3708,0.115881,3425,0.0012175,3425,0.0029815,245,0.0015081,429,0.109339,3425,0.0102315,3425,0.0066326,3066,0.0006293,2,0.001896,3423,0.0470873,3425,0.0026182,3425,0.0355646,3425,0.0016568,3425,0.0005169,3425,0.0053351,3425,0.0204639,3425,0.0191507,3066,94380,3425
2010,1,0,0.0446319,0.563202,1.9387,0.285681,1,0.702789,1.45847e-037,0.0726054,0.00540697,0,0.816919,0,3.08102e-036,1.6367e-036,0.004072,0,51,7,0,11,0,0.518616,3908,0.007353,3908,0.506636,3908,0.0042789,3908,0.122686,3625,0.0012853,3625,0.003082,257,0.0015961,454,0.115842,3625,0.0108524,3625,0.0070504,3266,0.0006293,2,0.002004,3623,0.0498673,3625,0.0027584,3625,0.0377528,3625,0.0017365,3625,0.0005474,3625,0.0056378,3625,0.0216107,3625,0.0203629,3266,99980,3625
2110,1,13,3.93124,1.23681,1.86851,0.97733,1,0.673461,1.6815e-039,0.342102,0.00473828,0,0.822316,0,0.052914,0.175922,0.00395368,0,58,7,0,11,0,0.586893,4108,0.0087155,4108,0.573345,4108,0.00447,4108,0.167857,3825,0.0013456,3825,0.0037311,280,0.0017703,479,0.160095,3825,0.0114025,3825,0.0073794,3466,0.0015895,8,9.64e-005,6,0.0021038,3819,0.0858086,3825,0.0065722,3825,0.0398923,3825,0.0018067,3825,0.0005903,3825,0.0085727,3825,0.0240827,3825,0.0504664,3466,214346,3825
2210,1,0,2.75187,1.53982,1.83564,1.01294,1,0.95936,1.9387e-041,0.0727604,0.00490458,0,0.97073,0,0.000610057,0.00202824,0.00394731,0,58,7,0,11,0,0.687486,4308,0.0089646,4308,0.673454,4308,0.0046875,4308,0.244348,4025,0.0014173,4025,0.0049798,311,0.0019427,504,0.235053,4025,0.0120565,4025,0.0077514,3666,0.0019241,22,0.0001012,7,0.0021974,3993,0.153821,4025,0.0093672,4025,0.0421484,4025,0.0018823,4025,0.0007328,4025,0.0142747,4025,0.0276811,4025,0.10836,3666,423268,4025
2310,1,0,1.92631,1.61712,1.81379,0.908066,1,0.831022,2.24208e-043,0.0664072,0.00491533,0,0.903552,0,7.03348e-006,2.33841e-005,0.003663,0,58,7,0,11,0,0.787851,4508,0.0092218,4508,0.773324,4508,0.0049094,4508,0.319983,4225,0.0014851,4225,0.0053213,328,0.0020483,529,0.310134,4225,0.012714,4225,0.0081308,3866,0.0019635,32,0.0001173,8,0.0023047,4193,0.22396,4225,0.0103579,4225,0.0445825,4225,0.0019597,4225,0.0007581,4225,0.0202211,4225,0.0313727,4225,0.168015,3866,634268,4225
2410,1,0,1.34842,1.56338,1.78875,0.935137,1,0.902029,2.8026e-045,0.0693234,0.0044565,0,1.01325,0,8.10905e-008,2.696e-007,0.00386876,0,58,7,0,11,0,0.888173,4708,0.009477,4708,0.873155,4708,0.0051279,4708,0.395524,4425,0.0015569,4425,0.0055509,341,0.0021581,554,0.385223,4425,0.0133678,4425,0.0085099,4066,0.0020242,45,0.0001173,8,0.0024106,4393,0.294688,4425,0.0106769,4425,0.0471021,4425,0.0020373,4425,0.0007914,4425,0.0262814,4425,0.0351935,4425,0.227929,4066,845268,4425
2510,1,0,0.943891,1.43948,1.75382,0.936872,1,0.799232,2.8026e-045,0.0711531,0.00422703,0,0.964271,0,9.34911e-010,3.10828e-009,0.0039852,0,58,7,0,11,0,0.984495,4908,0.0097039,4908,0.969024,4908,0.0053373,4908,0.468239,4625,0.001622,4625,0.0057599,354,0.0022676,579,0.457515,4625,0.0140035,4625,0.0088661,4266,0.0020541,51,0.0001173,8,0.0025172,4593,0.36287,4625,0.0109369,4625,0.0495112,4625,0.0021131,4625,0.0008172,4625,0.0320452,4625,0.0388642,4625,0.285762,4266,1056268,4625
2610,1,0,0.660724,1.28373,1.70681,0.921973,1,0.954247,2.8026e-045,0.0727772,0.00531727,0,0.965723,0,1.07788e-011,0.0661727,0.00407074,0,58,7,0,11,0,1.08221,5108,0.0099492,5108,1.06626,5108,0.0055548,5108,0.542097,4825,0.0016928,4825,0.0059933,366,0.0023929,604,0.530905,4825,0.0146601,4825,0.0092463,4466,0.0020541,51,0.0001173,8,0.0026287,4793,0.432142,4825,0.0111625,4825,0.0519177,4825,0.0021925,4825,0.0008438,4825,0.0381087,4825,0.0426873,4825,0.344212,4466,1267268,4825
2710,1,0,0.462507,1.11949,1.64808,0.994109,1,0.913552,2.8026e-045,0.0680493,0.00435061,0,0.860874,0,1.24271e-013,0.000762919,0.00368889,0,58,7,0,11,0,1.1808,5308,0.0101897,5308,1.16437,5308,0.0057739,5308,0.616463,5025,0.0017612,5025,0.0062121,379,0.0025017,629,0.604835,5025,0.0152946,5025,0.0096151,4666,0.0020541,51,0.0001173,8,0.0027422,4993,0.501851,5025,0.0114783,5025,0.0543854,5025,0.0022715,5025,0.0008705,5025,0.0440346,5025,0.0464363,5025,0.403346,4666,1478268,5025
2810,1,0,0.323755,0.960339,1.57931,0.987623,1,1.11282,2.8026e-045,0.077732,0.00543693,0,1.03261,0,1.43275e-015,8.79586e-006,0.00436779,0,58,7,0,11,0,1.28127,5508,0.0104359,5508,1.26436,5508,0.0059968,5508,0.692383,5225,0.0018355,5225,0.0064355,391,0.0026189,654,0.680299,5225,0.0159609,5225,0.0099947,4866,0.0020541,51,0.0001173,8,0.0028579,5193,0.572929,5225,0.0119116,5225,0.0568567,5225,0.0023517,5225,0.0008961,5225,0.0501234,5225,0.0503318,5225,0.463524,4866,1689268,5225
2910,1,0,0.226628,0.813597,1.50274,1.04921,1,0.791488,2.8026e-045,0.0751623,0.00550974,0,1.05224,0,1.65185e-017,0.0268437,0.0042678,0,58,7,0,11,0,1.38072,5708,0.010681,5708,1.36332,5708,0.0062178,5708,0.76783,5425,0.0019072,5425,0.0066763,404,0.0027348,679,0.755277,5425,0.0166346,5425,0.0103752,5066,0.0020541,51,0.0001173,8,0.002972,5393,0.643654,5425,0.0121761,5425,0.0593443,5425,0.002431,5425,0.0009231,5425,0.0562957,5425,0.0542315,5425,0.523241,5066,1900268,5425
3010,1,0,0.15864,0.682606,1.42072,0.922819,1,0.93745,2.8026e-045,0.0737844,0.00449047,0,0.931834,0,1.90445e-019,0.00481309,0.0042152,0,58,7,0,11,0,1.47806,5908,0.0109194,5908,1.4602,5908,0.0064306,5908,0.841211,5625,0.0019748,5625,0.0068726,416,0.0028473,704,0.82824,5625,0.0172802,5625,0.0107519,5266,0.0020541,51,0.0001173,8,0.0030802,5593,0.71236,5625,0.0125896,5625,0.0617314,5625,0.0025097,5625,0.000949,5625,0.062272,5625,0.0579937,5625,0.58131,5266,2111268,5625
3110.5,1,0.497512,0.260302,0.598145,1.33846,0.890862,1,0.573164,2.8026e-045,0.0706197,0.00469004,0,1.00224,0,2.19568e-021,5.54911e-005,0.00394954,0,58,7,0,11,0,1.57496,6109,0.0111649,6109,1.55662,6109,0.0066406,6109,0.914757,5826,0.0020423,5826,0.0071307,430,0.0029599,729,0.901311,5826,0.0179271,5826,0.0111197,5467,0.0020541,51,0.0001173,8,0.0032004,5794,0.781143,5826,0.0129749,5826,0.064173,5826,0.002594,5826,0.000977,5826,0.0681423,5826,0.0617007,5826,0.639591,5467,2323323,5826
3210,1,0,0.182211,0.514958,1.25611,0.972757,1,0.963189,2.8026e-045,0.0870605,0.00525532,0,1.17445,0,2.53145e-023,0.201944,0.00505209,0,58,7,0,11,0,1.66979,6308,0.0113995,6308,1.65099,6308,0.0068448,6308,0.986791,6025,0.0021101,6025,0.0073415,442,0.0030757,754,0.972912,6025,0.0185522,6025,0.011484,5666,0.0020541,51,0.0001173,8,0.0033098,5993,0.848616,6025,0.0133221,6025,0.0665337,6025,0.0026709,6025,0.0010031,6025,0.0740854,6025,0.0654015,6025,0.696524,5666,2533268,6025
3310,1,0,0.127548,0.437476,1.17425,1.27462,1,0.794407,2.8026e-045,0.0755651,0.00632223,0,0.957927,0,2.91856e-025,0.00232825,0.00448879,0,58,7,0,11,0,1.77325,6508,0.0116738,6508,1.75395,6508,0.0070545,6508,1.0672,6225,0.0021802,6225,0.0083829,468,0.0032072,779,1.05203,6225,0.0191956,6225,0.0118494,5866,0.0020541,51,0.0001173,8,0.0034164,6193,0.919518,6225,0.0175804,6225,0.069067,6225,0.0027509,6225,0.0010299,6225,0.0801279,6225,0.0690166,6225,0.7569,5866,2750068,6225
3410,1,0,0.0892835,0.367837,1.09361,1.25538,1,0.771899,2.8026e-045,0.0720522,0.00443934,0,0.932164,0,3.36488e-027,0.0268704,0.00413993,0,58,7,0,11,0,1.89146,6708,0.0119385,6708,1.87166,6708,0.0072813,6708,1.16127,6425,0.0022508,6425,0.0102707,525,0.0033869,804,1.14393,6425,0.0198324,6425,0.0122153,6066,0.002135,52,0.0001173,8,0.0035236,6389,1.00264,6425,0.0226261,6425,0.0712735,6425,0.0028294,6425,0.0010558,6425,0.0880432,6425,0.0724359,6425,0.827801,6066,3010757,6425
3510,1,0,0.0624984,0.30677,1.01492,0.993223,1,0.824611,2.8026e-045,0.0702819,0.00503274,0,0.939036,0,3.87944e-029,0.0048134,0.00402056,0,58,7,0,11,0,2.00097,6908,0.0122234,6908,1.98063,6908,0.0075078,6908,1.24676,6625,0.0023213,6625,0.0121764,574,0.0035482,829,1.22724,6625,0.0204865,6625,0.0125839,6266,0.0021555,53,0.0001466,10,0.0036329,6588,1.07622,6625,0.0281624,6625,0.0736839,6625,0.0029096,6625,0.0013708,6625,0.0956376,6625,0.0759676,6625,0.889429,6266,3225884,6625
3610,1,0,0.0437489,0.254166,0.938849,0.926757,1,0.743984,2.8026e-045,0.0702207,0.00483564,0,0.917428,0,4.47269e-031,5.54947e-005,0.00397523,0,58,7,0,11,0,2.10026,7108,0.0124969,7108,2.07942,7108,0.0077209,7108,1.32208,6825,0.0023918,6825,0.0139386,622,0.0037281,854,1.30051,6825,0.0211201,6825,0.0129462,6466,0.0023578,61,0.0001466,10,0.0037556,6782,1.14208,6825,0.0315236,6825,0.0760478,6825,0.0029867,6825,0.0014194,6825,0.103054,6825,0.0802016,6825,0.942895,6466,3417255,6825
3710,1,0,0.0306242,0.209457,0.86591,1.09409,1,0.856284,2.8026e-045,0.0652888,0.00481152,0,0.850068,0,5.15666e-033,6.3981e-007,0.00365915,0,58,7,0,11,0,2.19957,7308,0.0127703,7308,2.17817,7308,0.0079202,7308,1.4007,7025,0.0024548,7025,0.0166736,695,0.003916,879,1.37611,7025,0.0216825,7025,0.0132904,6666,0.0025268,64,0.0001777,13,0.0038597,6976,1.20484,7025,0.0408299,7025,0.0780351,7025,0.0030633,7025,0.0014762,7025,0.109848,7025,0.0831552,7025,0.995193,6666,3620165,7025
3810,1,0,0.021437,0.171853,0.796504,1.09777,1,0.732804,2.8026e-045,0.0721369,0.00508366,0,0.901356,0,5.94523e-035,7.37651e-009,0.00399147,0,58,7,0,11,0,2.31043,7508,0.0130438,7508,2.28855,7508,0.0081192,7508,1.48991,7225,0.0025195,7225,0.0178324,736,0.0040733,904,1.4639,7225,0.0222552,7225,0.0136166,6866,0.0025268,64,0.00021,16,0.0039481,7156,1.28334,7225,0.0467081,7225,0.079996,7225,0.0031404,7225,0.0016484,7225,0.118516,7225,0.0863767,7225,1.06078,6866,3876079,7225
3910,1,0,0.0150059,0.140484,0.730902,1.01052,1,0.771334,2.8026e-045,0.0825808,0.00622917,0,1.05862,0,6.85439e-037,0.16,0.00472736,0,58,7,0,11,0,2.41694,7708,0.013291,7708,2.39458,7708,0.0083199,7708,1.57431,7425,0.002593,7425,0.0190981,777,0.004218,929,1.54678,7425,0.0228365,7425,0.0139688,7066,0.0025268,64,0.0002329,18,0.0040456,7353,1.3579,7425,0.051379,7425,0.0822715,7425,0.0032198,7425,0.0016753,7425,0.12683,7425,0.0896322,7425,1.12275,7066,4111446,7425
4010,1,0,0.0105041,0.114488,0.669261,1.00699,1,0.800434,2.8026e-045,0.0733548,0.00490101,0,0.985366,0,7.90257e-039,0.00184468,0.00413746,0,58,7,0,11,0,2.51517,7908,0.013541,7908,2.49229,7908,0.0085846,7908,1.65003,7625,0.0026612,7625,0.0206838,821,0.0043897,954,1.62064,7625,0.0234146,7625,0.0143049,7266,0.0026202,65,0.0002329,18,0.0041453,7548,1.42495,7625,0.054597,7625,0.0844483,7625,0.0032924,7625,0.001702,7625,0.135094,7625,0.0931668,7625,1.17713,7266,4316480,7625
